episodes,total reward,steps
274,12.0,10000
482,10.0,20000
669,14.0,30000
868,18.0,40000
1062,13.0,50000
1265,18.0,60000
1525,49.0,70000
1711,22.0,80000
1948,20.0,90000
2177,25.0,100000
