steps,total reward,episodes
10000,3.0,252
20000,8.0,477
30000,10.0,730
40000,8.0,936
50000,4.0,1137
60000,3.0,1393
70000,14.0,1587
80000,17.0,1789
90000,6.0,2030
100000,6.0,2232
