steps,total reward,episodes
10000,11.0,108
20000,22.0,199
30000,26.0,282
40000,42.0,390
50000,185.0,640
60000,307.0,1020
70000,327.0,1430
80000,332.0,1844
90000,346.0,2258
100000,337.0,2686
