steps,episodes,total reward
10000,133,1.0
20000,229,6.0
30000,399,87.0
40000,710,216.0
50000,1020,239.0
60000,1326,234.0
70000,1640,241.0
80000,1967,242.0
90000,2289,242.0
100000,2610,239.0
