steps,episodes,total reward
10000,163,2.0
20000,345,5.0
30000,525,7.0
40000,673,4.0
50000,851,11.0
60000,995,12.0
70000,1122,16.0
80000,1276,10.0
90000,1433,10.0
100000,1567,16.0
