total reward,steps,episodes
57.0,10000,188
95.0,20000,414
86.0,30000,650
101.0,40000,929
125.0,50000,1223
107.0,60000,1499
132.0,70000,1809
53.0,80000,2015
118.0,90000,2348
111.0,100000,2633
