steps,episodes,total reward
10000,95,7.0
20000,182,13.0
30000,314,52.0
40000,507,65.0
50000,787,144.0
60000,1029,132.0
70000,1268,132.0
80000,1551,156.0
90000,1858,178.0
100000,2125,163.0
