steps,episodes,total reward
10000,285,19.0
20000,515,12.0
30000,738,15.0
40000,934,13.0
50000,1131,25.0
60000,1313,16.0
70000,1546,32.0
80000,1737,15.0
90000,1951,16.0
100000,2179,16.0
