episodes,steps,total reward
159,10000,51.0
306,20000,46.0
485,30000,54.0
687,40000,64.0
921,50000,76.0
1121,60000,77.0
1301,70000,54.0
1503,80000,86.0
1706,90000,63.0
1920,100000,67.0
