episodes,steps,total reward
183,10000,22.0
301,20000,26.0
410,30000,32.0
501,40000,38.0
604,50000,45.0
711,60000,35.0
811,70000,33.0
942,80000,60.0
1075,90000,58.0
1226,100000,79.0
