steps,total reward,episodes
10000,14.0,213
20000,24.0,447
30000,42.0,718
40000,27.0,1093
50000,37.0,1454
60000,25.0,1789
70000,61.0,2268
80000,42.0,2631
90000,66.0,3182
100000,71.0,3738
