total reward,episodes,steps
30.0,248,10000
29.0,510,20000
49.0,810,30000
87.0,1155,40000
53.0,1486,50000
68.0,1851,60000
115.0,2291,70000
83.0,2665,80000
114.0,3105,90000
116.0,3548,100000
