steps,total reward,episodes
10000,2.0,134
20000,51.0,258
30000,152.0,471
40000,185.0,738
50000,173.0,990
60000,170.0,1234
70000,159.0,1461
80000,172.0,1707
90000,199.0,1980
100000,150.0,2206
