episodes,steps,total reward
169,10000,28.0
357,20000,40.0
548,30000,23.0
744,40000,33.0
988,50000,47.0
1232,60000,32.0
1484,70000,48.0
1706,80000,41.0
1963,90000,47.0
2260,100000,61.0
