steps,episodes,total reward
10000,185,8.0
20000,388,16.0
30000,615,20.0
40000,825,23.0
50000,1027,28.0
60000,1253,28.0
70000,1489,25.0
80000,1677,20.0
90000,1861,20.0
100000,2119,32.0
