episodes,steps,total reward
170,10000,24.0
367,20000,19.0
573,30000,31.0
808,40000,33.0
1066,50000,47.0
1295,60000,41.0
1546,70000,53.0
1834,80000,48.0
2050,90000,33.0
2266,100000,46.0
