episodes,steps,total reward
153,10000,2.0
279,20000,4.0
404,30000,1.0
537,40000,5.0
681,50000,15.0
815,60000,7.0
974,70000,16.0
1109,80000,17.0
1223,90000,9.0
1360,100000,13.0
