episodes,steps,total reward
140,10000,7.0
301,20000,58.0
547,30000,164.0
962,40000,323.0
1388,50000,338.0
1794,60000,333.0
2212,70000,348.0
2635,80000,343.0
3067,90000,343.0
3493,100000,333.0
