episodes,steps,total reward
270,10000,53.0
469,20000,31.0
676,30000,28.0
881,40000,39.0
1119,50000,39.0
1329,60000,28.0
1554,70000,34.0
1775,80000,30.0
1995,90000,35.0
2245,100000,32.0
