episodes,total reward,steps
215,17.0,10000
444,17.0,20000
716,23.0,30000
1065,44.0,40000
1460,47.0,50000
1843,50.0,60000
2330,84.0,70000
2776,67.0,80000
3260,65.0,90000
3705,63.0,100000
