steps,total reward,episodes
10000,1.0,90
20000,1.0,148
30000,100.0,308
40000,337.0,732
50000,352.0,1184
60000,369.0,1642
70000,365.0,2090
80000,368.0,2544
90000,369.0,3002
100000,370.0,3452
