total reward,episodes,steps
37.0,118,10000
72.0,280,20000
176.0,558,30000
221.0,872,40000
294.0,1266,50000
273.0,1655,60000
282.0,2035,70000
310.0,2441,80000
294.0,2821,90000
272.0,3192,100000
