#{"t_start": 1717868682.1729112, "env_id": "Mordor-v0"}
r,l,t
0.0,41,0.014355
0.0,3,0.015441
0.0,34,0.025859
0.0,21,0.032121
0.0,19,0.037883
0.0,9,0.04062
0.0,28,0.049027
0.0,72,0.070784
0.0,14,0.074916
0.0,32,0.084439
0.0,8,0.086905
0.0,12,0.090427
0.0,5,0.09194
0.0,14,0.096028
0.0,30,0.105118
0.0,16,0.109993
0.0,19,0.115594
0.0,47,0.129698
0.0,22,0.136381
0.0,75,0.158699
0.0,15,0.163133
0.0,7,0.16508
0.0,73,0.186797
0.0,9,0.189483
0.0,31,0.198841
0.0,53,0.214883
0.0,42,0.227544
0.0,31,0.236982
0.0,130,0.276308
0.0,56,0.292829
0.0,97,0.32217
0.0,69,0.342723
0.0,26,0.350675
0.0,105,0.382513
0.0,38,0.394309
1.0,29,0.402275
0.0,59,0.420284
0.0,78,0.443415
0.0,57,0.460731
0.0,30,0.469461
0.0,32,0.479133
0.0,62,0.497764
0.0,23,0.504533
0.0,151,0.550511
0.0,72,0.572543
1.0,28,0.580179
0.0,13,0.584149
0.0,69,0.605229
0.0,36,0.616107
0.0,50,0.631472
0.0,26,0.639458
0.0,49,0.654558
0.0,28,0.663172
0.0,24,0.670254
0.0,10,0.673107
0.0,129,0.712809
0.0,22,0.719546
0.0,22,0.72616
0.0,183,0.782804
0.0,62,0.801792
0.0,42,0.814574
0.0,4,0.815754
1.0,296,0.905752
0.0,86,0.932248
0.0,23,0.939332
0.0,85,0.965466
0.0,78,0.989655
0.0,320,1.088537
0.0,24,1.095896
0.0,20,1.102054
0.0,20,1.108014
1.0,94,1.135918
0.0,29,1.14453
0.0,16,1.149459
0.0,19,1.155306
0.0,101,1.186452
0.0,197,1.24704
0.0,75,1.269493
0.0,146,1.314786
0.0,14,1.319056
0.0,414,1.445413
0.0,24,1.452735
0.0,212,1.5182
0.0,3,1.519151
0.0,31,1.52861
0.0,197,1.589101
0.0,79,1.613272
0.0,111,1.647512
0.0,30,1.656807
0.0,159,1.705691
0.0,8,1.708119
0.0,24,1.715499
0.0,85,1.741298
1.0,117,1.776273
0.0,81,1.801334
0.0,6,1.803131
0.0,10,1.805974
0.0,42,1.818819
0.0,7,1.820888
0.0,10,1.82373
0.0,37,1.834875
0.0,3,1.8358
0.0,16,1.840713
0.0,101,1.871976
0.0,12,1.875625
0.0,24,1.882946
0.0,86,1.909615
0.0,14,1.913952
0.0,68,1.935023
0.0,112,1.968376
0.0,9,1.971085
0.0,36,1.982884
0.0,11,1.986331
0.0,56,2.00368
0.0,29,2.012717
0.0,80,2.037382
1.0,110,2.069787
0.0,54,2.086466
0.0,16,2.091398
0.0,21,2.097629
0.0,30,2.106948
0.0,10,2.10999
0.0,40,2.122073
0.0,40,2.134341
0.0,5,2.135878
0.0,38,2.147592
0.0,14,2.151697
0.0,18,2.157118
0.0,10,2.160159
0.0,83,2.185806
0.0,154,2.233595
0.0,14,2.237862
0.0,40,2.250131
0.0,313,2.346685
0.0,4,2.34787
0.0,43,2.36102
0.0,4,2.362261
0.0,107,2.395395
0.0,39,2.407482
0.0,196,2.467973
0.0,164,2.518483
0.0,120,2.555656
0.0,8,2.558116
0.0,214,2.624137
0.0,55,2.64131
0.0,58,2.659141
0.0,31,2.668636
0.0,24,2.675928
0.0,56,2.693295
0.0,118,2.729688
0.0,5,2.731257
0.0,15,2.735874
0.0,153,2.783223
0.0,50,2.79864
0.0,135,2.840491
0.0,94,2.869773
0.0,62,2.88876
0.0,104,2.92072
0.0,17,2.925986
0.0,21,2.932506
0.0,5,2.934056
0.0,82,2.959519
0.0,18,2.965071
0.0,13,2.969086
0.0,8,2.971325
0.0,60,2.990038
0.0,16,2.994592
0.0,38,3.00551
0.0,19,3.011351
0.0,9,3.014033
0.0,5,3.015582
0.0,11,3.018965
0.0,4,3.020192
0.0,18,3.02571
1.0,180,3.090182
0.0,118,3.128006
0.0,131,3.169546
0.0,22,3.176534
0.0,11,3.179977
0.0,21,3.186526
0.0,123,3.225111
0.0,125,3.264464
0.0,35,3.27547
0.0,141,3.319385
0.0,78,3.343337
0.0,202,3.406677
0.0,158,3.456196
0.0,57,3.474078
0.0,24,3.48139
1.0,28,3.48941
0.0,6,3.491287
0.0,61,3.510158
0.0,42,3.522352
1.0,42,3.534233
0.0,38,3.544967
0.0,31,3.554383
0.0,11,3.557603
0.0,8,3.559916
