episodes,steps,total reward
221,10000,15.0
448,20000,18.0
718,30000,24.0
1056,40000,56.0
1463,50000,57.0
1802,60000,48.0
2210,70000,52.0
2737,80000,65.0
3178,90000,78.0
3594,100000,50.0
