total reward,episodes,steps
20.0,299,10000
15.0,511,20000
23.0,720,30000
21.0,928,40000
22.0,1131,50000
39.0,1354,60000
14.0,1555,70000
16.0,1797,80000
36.0,2083,90000
22.0,2321,100000
