steps,total reward,episodes
10000,8.0,151
20000,10.0,322
30000,9.0,476
40000,18.0,657
50000,18.0,816
60000,12.0,972
70000,14.0,1135
80000,13.0,1282
90000,9.0,1411
100000,13.0,1555
