steps,episodes,total reward
10000,145,27.0
20000,321,37.0
30000,545,61.0
40000,768,66.0
50000,988,64.0
60000,1180,66.0
70000,1365,70.0
80000,1602,88.0
90000,1805,64.0
100000,2016,76.0
