steps,episodes,total reward
10000,109,28.0
20000,242,68.0
30000,623,296.0
40000,1102,396.0
50000,1583,395.0
60000,2073,395.0
70000,2556,394.0
80000,3037,389.0
90000,3517,396.0
100000,3992,398.0
