steps,total reward,episodes
10000,0.0,200
20000,2.0,364
30000,5.0,521
40000,2.0,670
50000,4.0,829
60000,5.0,964
70000,5.0,1093
80000,19.0,1223
90000,10.0,1355
100000,14.0,1490
