episodes,steps,total reward
135,10000,0.0
248,20000,6.0
498,30000,150.0
809,40000,241.0
1127,50000,232.0
1454,60000,240.0
1779,70000,239.0
2103,80000,235.0
2403,90000,211.0
2729,100000,233.0
