#{"t_start": 1717168589.5877628, "env_id": "Office-single-v0"}
r,l,t
-0.01,13,0.000639
-0.01,19,0.000971
-0.01,25,0.001379
-0.01,33,0.001908
-0.01,35,0.002465
-0.01,13,0.002684
-0.01,26,0.0031
-0.01,42,0.003762
-0.01,8,0.003901
-0.01,71,0.005026
-0.01,31,0.005483
-0.01,12,0.005677
-0.01,23,0.006018
-0.01,101,0.007496
-0.01,55,0.008313
-0.01,57,0.009145
-0.01,109,0.010727
-0.01,51,0.011489
-0.01,46,0.012178
-0.01,130,0.014093
-0.01,39,0.014667
-0.01,87,0.015929
-0.01,71,0.016889
-0.01,21,0.017182
-0.01,50,0.017859
-0.01,50,0.018539
-0.01,75,0.019548
-0.01,42,0.020121
-0.01,73,0.021119
-0.01,96,0.022418
-0.01,52,0.023123
-0.01,114,0.024665
-0.01,113,0.026199
-0.01,50,0.026874
-0.01,39,0.027393
-0.01,16,0.02761
-0.01,70,0.028528
-0.01,39,0.029044
-0.01,65,0.02989
-0.01,67,0.030762
-0.01,104,0.032123
-0.01,57,0.032883
-0.01,69,0.033783
-0.01,32,0.034203
-0.01,22,0.034494
-0.01,115,0.035965
-0.01,171,0.038163
-0.01,69,0.039062
-0.01,26,0.039403
-0.01,16,0.039614
-0.01,84,0.040708
-0.01,61,0.041497
-0.01,38,0.04199
-0.01,29,0.04237
-0.01,13,0.042546
-0.01,56,0.04327
-0.01,48,0.043889
-0.01,55,0.0446
-0.01,9,0.044725
-0.01,42,0.045267
-0.01,80,0.046294
-0.01,111,0.047707
-0.01,112,0.049151
-0.01,34,0.049596
-0.01,210,0.052317
-0.01,224,0.055189
-0.01,181,0.057518
-0.01,204,0.060119
-0.01,194,0.062594
-0.01,192,0.065042
-0.01,137,0.066806
-0.01,57,0.067541
-0.01,52,0.068213
-0.01,20,0.068477
-0.01,11,0.06863
-0.01,74,0.069573
-0.01,9,0.069698
-0.01,58,0.070469
-0.01,30,0.070866
-0.01,91,0.072023
-0.01,488,0.078225
-0.01,391,0.083234
-0.01,146,0.085104
-0.01,199,0.087642
-0.01,181,0.089949
-0.01,77,0.09094
-0.01,27,0.091295
-0.01,96,0.092529
-0.01,145,0.094378
-0.01,102,0.09569
-0.01,4,0.095753
-0.01,39,0.096258
-0.01,57,0.096996
-0.01,261,0.100313
-0.01,99,0.10163
-0.01,6,0.101735
-0.01,19,0.102002
-0.01,46,0.102613
-0.01,89,0.103749
-0.01,78,0.104743
-0.01,106,0.106095
-0.01,209,0.108755
-0.01,72,0.109687
-0.01,26,0.110026
-0.01,109,0.111417
-0.01,33,0.111848
-0.01,208,0.114506
-0.01,140,0.116306
-0.01,144,0.118148
-0.01,278,0.121685
-0.01,273,0.125149
-0.01,41,0.125684
-0.01,100,0.126961
-0.01,34,0.1274
-0.01,322,0.131504
-0.01,14,0.131694
-0.01,165,0.141711
-0.01,11,0.141961
-0.01,225,0.144938
-0.01,257,0.148373
-0.01,273,0.15194
-0.01,11,0.152099
-0.01,43,0.152688
-0.01,180,0.155026
-0.01,17,0.155261
-0.01,74,0.156224
-0.01,408,0.161509
-0.01,12,0.161683
-0.01,120,0.163365
-0.01,91,0.164549
-0.01,83,0.165619
-0.01,216,0.168358
-0.01,84,0.169435
-0.01,95,0.170652
-0.01,76,0.171629
-0.01,69,0.172518
-0.01,18,0.172759
-0.01,49,0.173392
-0.01,63,0.174201
-0.01,173,0.176462
-0.01,58,0.17722
-0.01,62,0.178022
-0.01,239,0.181073
-0.01,100,0.182367
-0.01,222,0.185233
-0.01,4,0.185297
-0.01,85,0.186393
-0.01,180,0.188742
-0.01,169,0.190922
-0.01,41,0.191456
-0.01,34,0.191892
-0.01,71,0.192802
-0.01,18,0.193039
-0.01,242,0.196132
-0.01,53,0.196818
-0.01,246,0.199953
-0.01,195,0.20248
-0.01,148,0.204365
-0.01,157,0.206383
-0.01,28,0.206752
-0.01,133,0.208456
