episodes,steps,total reward
196,10000,8.0
416,20000,14.0
722,30000,36.0
1021,40000,51.0
1309,50000,23.0
1631,60000,59.0
1988,70000,87.0
2299,80000,37.0
2595,90000,52.0
2952,100000,89.0
