total reward,steps,episodes
0.0,10000,125
2.0,20000,237
167.0,30000,472
238.0,40000,788
243.0,50000,1111
244.0,60000,1440
245.0,70000,1759
250.0,80000,2077
231.0,90000,2391
226.0,100000,2712
