total reward,steps,episodes
17.0,10000,179
39.0,20000,323
50.0,30000,457
52.0,40000,573
59.0,50000,699
72.0,60000,834
85.0,70000,988
113.0,80000,1166
132.0,90000,1366
161.0,100000,1594
