steps,episodes,total reward
10000,135,0.0
20000,223,2.0
30000,468,149.0
40000,783,232.0
50000,1094,231.0
60000,1420,239.0
70000,1739,243.0
80000,2054,223.0
90000,2350,227.0
100000,2681,236.0
