episodes,steps,total reward
244,10000,0.0
383,20000,9.0
504,30000,13.0
631,40000,12.0
766,50000,19.0
891,60000,21.0
1043,70000,34.0
1183,80000,38.0
1351,90000,64.0
1566,100000,112.0
