total reward,episodes,steps
20.0,208,10000
13.0,441,20000
39.0,760,30000
38.0,1104,40000
56.0,1564,50000
54.0,2023,60000
66.0,2456,70000
59.0,2866,80000
65.0,3367,90000
73.0,3833,100000
