steps,episodes,total reward
10000,105,-1.0500000000000007
20000,317,-2.1199999999999988
30000,685,-3.6799999999999655
40000,1043,-3.5799999999999677
50000,1421,-3.7799999999999634
60000,1787,-3.659999999999966
70000,2173,-3.8599999999999617
80000,2555,-3.8199999999999625
90000,2928,-3.7299999999999645
100000,3281,-3.5299999999999687
