episodes,steps,total reward
115,10000,3.900000000000004
223,20000,2.9600000000000093
436,30000,61.50000000000007
884,40000,169.24000000000012
1366,50000,182.03000000000023
1848,60000,184.05000000000035
2330,70000,192.1200000000004
2808,80000,197.2300000000006
3298,90000,193.0600000000004
3804,100000,178.76000000000033
