episodes,total reward,steps
187,14.0,10000
459,41.0,20000
764,74.0,30000
1060,90.0,40000
1361,85.0,50000
1598,53.0,60000
1858,80.0,70000
2098,65.0,80000
2395,83.0,90000
2779,120.0,100000
