total reward,episodes,steps
0.0,237,10000
7.0,372,20000
17.0,505,30000
11.0,637,40000
17.0,755,50000
23.0,905,60000
33.0,1032,70000
44.0,1185,80000
72.0,1366,90000
97.0,1567,100000
