steps,episodes,total reward
10000,268,8.0
20000,480,7.0
30000,703,9.0
40000,928,8.0
50000,1127,9.0
60000,1389,9.0
70000,1598,11.0
80000,1788,5.0
90000,1987,2.0
100000,2159,9.0
