steps,total reward,episodes
10000,25.0,308
20000,32.0,523
30000,20.0,733
40000,23.0,944
50000,24.0,1134
60000,31.0,1387
70000,17.0,1579
80000,34.0,1837
90000,32.0,2068
100000,16.0,2284
