steps,total reward,episodes
10000,48.0,185
20000,61.0,386
30000,107.0,713
40000,124.0,1061
50000,98.0,1384
60000,105.0,1700
70000,86.0,1983
80000,129.0,2320
90000,112.0,2645
100000,106.0,2964
