steps,episodes,total reward
10000,84,-0.8400000000000005
20000,141,-0.5700000000000003
30000,205,-0.6400000000000003
40000,271,-0.6600000000000004
50000,310,-0.3900000000000002
60000,361,-0.5100000000000002
70000,422,-0.6100000000000003
80000,460,-0.38000000000000017
90000,506,-0.46000000000000024
100000,563,-0.5700000000000003
