steps,episodes,total reward
10000,138,8.0
20000,301,4.0
30000,463,6.0
40000,607,8.0
50000,744,6.0
60000,893,12.0
70000,1049,11.0
80000,1191,17.0
90000,1339,15.0
100000,1492,18.0
