steps,episodes,total reward
10000,167,7.0
20000,327,7.0
30000,558,14.0
40000,804,46.0
50000,1049,75.0
60000,1267,27.0
70000,1454,28.0
80000,1677,87.0
90000,1901,82.0
100000,2113,66.0
