episodes,total reward,steps
151,31.0,10000
350,52.0,20000
605,72.0,30000
891,95.0,40000
1257,129.0,50000
1626,125.0,60000
1987,131.0,70000
2343,118.0,80000
2658,113.0,90000
2970,123.0,100000
