episodes,steps,total reward
88,10000,16.290000000000006
177,20000,31.429999999999964
266,30000,34.45999999999998
373,40000,42.36000000000001
470,50000,38.41999999999998
557,60000,38.519999999999996
650,70000,37.44999999999998
730,80000,35.55999999999997
817,90000,36.49999999999999
889,100000,31.59999999999997
