episodes,steps,total reward
222,10000,19.0
502,20000,47.0
829,30000,67.0
1132,40000,54.0
1495,50000,87.0
1960,60000,123.0
2373,70000,110.0
2823,80000,129.0
3266,90000,143.0
3674,100000,125.0
