episodes,total reward,steps
215,26.0,10000
446,21.0,20000
768,68.0,30000
1132,86.0,40000
1385,59.0,50000
1693,72.0,60000
1996,66.0,70000
2288,57.0,80000
2647,84.0,90000
2897,62.0,100000
