steps,episodes,total reward
10000,118,9.0
20000,221,23.0
30000,306,25.0
40000,408,49.0
50000,697,211.0
60000,1071,289.0
70000,1474,329.0
80000,1901,335.0
90000,2313,335.0
100000,2741,343.0
