total reward,episodes,steps
17.0,188,10000
38.0,316,20000
44.0,441,30000
50.0,554,40000
55.0,678,50000
63.0,804,60000
93.0,970,70000
104.0,1141,80000
129.0,1354,90000
170.0,1606,100000
