total reward,episodes,steps
0.0,129,10000
0.0,226,20000
11.0,324,30000
99.0,493,40000
155.0,727,50000
192.0,997,60000
140.0,1213,70000
121.0,1410,80000
163.0,1643,90000
167.0,1887,100000
