steps,total reward,episodes
10000,41.0,153
20000,61.0,349
30000,64.0,536
40000,68.0,723
50000,71.0,942
60000,93.0,1162
70000,94.0,1389
80000,87.0,1604
90000,93.0,1822
100000,89.0,2069
