episodes,steps,total reward
209,10000,62.0
374,20000,62.0
538,30000,55.0
680,40000,49.0
839,50000,50.0
1010,60000,47.0
1162,70000,54.0
1340,80000,68.0
1511,90000,57.0
1687,100000,56.0
