total reward,episodes,steps
35.0,125,10000
176.0,410,20000
183.0,725,30000
253.0,1093,40000
246.0,1428,50000
246.0,1773,60000
263.0,2126,70000
274.0,2502,80000
241.0,2841,90000
267.0,3193,100000
