episodes,steps,total reward
130,10000,5.0
310,20000,86.0
605,30000,208.0
1012,40000,311.0
1426,50000,334.0
1837,60000,341.0
2244,70000,331.0
2665,80000,336.0
3092,90000,352.0
3516,100000,339.0
