steps,total reward,episodes
10000,6.0,155
20000,22.0,333
30000,27.0,539
40000,40.0,741
50000,22.0,915
60000,31.0,1109
70000,33.0,1279
80000,50.0,1469
90000,39.0,1663
100000,44.0,1825
