total reward,steps,episodes
0.0,10000,225
7.0,20000,379
8.0,30000,509
20.0,40000,649
42.0,50000,818
86.0,60000,1012
88.0,70000,1212
131.0,80000,1450
123.0,90000,1684
138.0,100000,1924
