steps,total reward,episodes
10000,5.0,135
20000,38.0,285
30000,78.0,481
40000,102.0,673
50000,97.0,881
60000,82.0,1081
70000,47.0,1248
80000,70.0,1437
90000,54.0,1600
100000,71.0,1792
