steps,total reward,episodes
10000,2.9700000000000033,107
20000,3.930000000000007,219
30000,62.35000000000006,448
40000,161.25000000000006,886
50000,199.11000000000047,1378
60000,184.08000000000035,1857
70000,190.0900000000004,2341
80000,184.95000000000036,2834
90000,187.21000000000038,3303
100000,185.05000000000035,3786
