episodes,steps,total reward
264,10000,16.0
510,20000,11.0
745,30000,21.0
968,40000,14.0
1159,50000,19.0
1370,60000,18.0
1583,70000,13.0
1819,80000,14.0
2025,90000,6.0
2255,100000,15.0
