episodes,total reward,steps
114,12.0,10000
218,21.0,20000
301,29.0,30000
410,43.0,40000
719,216.0,50000
1099,302.0,60000
1510,328.0,70000
1926,342.0,80000
2338,328.0,90000
2755,353.0,100000
